"SourceFile","OriginalFile","Container","ID","XPath","Index","Value","Length","Class","Safety","NeedsFontWhenTranslated","NeedsLayoutReview","Placeholders","AlreadyPatched","Reason"
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_EASTERN_ROME","city/name","5","Alexandria","10","FactionNameOrLabel","ReviewRequired","False","False","","False","Faction names are used by game logic; direct replacement has caused load/runtime failures."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_EASTERN_ROME","city/name","6","Corinth","7","FactionNameOrLabel","ReviewRequired","False","False","","False","Faction names are used by game logic; direct replacement has caused load/runtime failures."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_EASTERN_ROME","city/name","7","Antioch","7","FactionNameOrLabel","ReviewRequired","False","False","","False","Faction names are used by game logic; direct replacement has caused load/runtime failures."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_EASTERN_ROME","city/name","8","Ephesus","7","FactionNameOrLabel","ReviewRequired","False","False","","False","Faction names are used by game logic; direct replacement has caused load/runtime failures."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_EASTERN_ROME","city/name","9","Jerusalem","9","FactionNameOrLabel","ReviewRequired","False","False","","False","Faction names are used by game logic; direct replacement has caused load/runtime failures."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_EASTERN_ROME","city/name","10","Sirmium","7","FactionNameOrLabel","ReviewRequired","False","False","","False","Faction names are used by game logic; direct replacement has caused load/runtime failures."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_GOTHS","name","","The Goths","9","FactionNameOrLabel","ReviewRequired","False","False","","False","Faction names are used by game logic; direct replacement has caused load/runtime failures."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_GOTHS","description","","TEXT.Faction.FactionTraitDescription.Goths","42","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_GOTHS","shortName","","Gth","3","CodeOrAbbreviation","DoNotPatchHere","False","False","","False","Likely a compact UI code or logic abbreviation."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_GOTHS","adjective","","Gothic","6","FactionNameOrLabel","ReviewRequired","False","False","","False","Faction names are used by game logic; direct replacement has caused load/runtime failures."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_GOTHS","city/name","","The Goths","9","FactionNameOrLabel","ReviewRequired","False","False","","False","Faction names are used by game logic; direct replacement has caused load/runtime failures."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_HUNS","name","","The Huns","8","FactionNameOrLabel","ReviewRequired","False","False","","False","Faction names are used by game logic; direct replacement has caused load/runtime failures."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_HUNS","description","","TEXT.Faction.FactionTraitDescription.Huns","41","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_HUNS","shortName","","Hun","3","CodeOrAbbreviation","DoNotPatchHere","False","False","","False","Likely a compact UI code or logic abbreviation."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_HUNS","adjective","","Hunnic","6","FactionNameOrLabel","ReviewRequired","False","False","","False","Faction names are used by game logic; direct replacement has caused load/runtime failures."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_HUNS","city/name","","The Huns","8","FactionNameOrLabel","ReviewRequired","False","False","","False","Faction names are used by game logic; direct replacement has caused load/runtime failures."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_VANDALS","name","","The Vandals","11","FactionNameOrLabel","ReviewRequired","False","False","","False","Faction names are used by game logic; direct replacement has caused load/runtime failures."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_VANDALS","description","","TEXT.Faction.FactionTraitDescription.Vandals","44","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_VANDALS","shortName","","Vdl","3","CodeOrAbbreviation","DoNotPatchHere","False","False","","False","Likely a compact UI code or logic abbreviation."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_VANDALS","adjective","","Vandal","6","FactionNameOrLabel","ReviewRequired","False","False","","False","Faction names are used by game logic; direct replacement has caused load/runtime failures."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_VANDALS","city/name","","The Vandals","11","FactionNameOrLabel","ReviewRequired","False","False","","False","Faction names are used by game logic; direct replacement has caused load/runtime failures."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_ALEMANNI","name","","The Alemanni","12","FactionNameOrLabel","ReviewRequired","False","False","","False","Faction names are used by game logic; direct replacement has caused load/runtime failures."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_ALEMANNI","description","","TEXT.Faction.FactionTraitDescription.Alemanni","45","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_ALEMANNI","shortName","","Alm","3","CodeOrAbbreviation","DoNotPatchHere","False","False","","False","Likely a compact UI code or logic abbreviation."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_ALEMANNI","adjective","","Alemanni","8","FactionNameOrLabel","ReviewRequired","False","False","","False","Faction names are used by game logic; direct replacement has caused load/runtime failures."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_ALEMANNI","city/name","","The Alemanni","12","FactionNameOrLabel","ReviewRequired","False","False","","False","Faction names are used by game logic; direct replacement has caused load/runtime failures."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_PICTS","name","","The Picts","9","FactionNameOrLabel","ReviewRequired","False","False","","False","Faction names are used by game logic; direct replacement has caused load/runtime failures."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_PICTS","description","","TEXT.Faction.FactionTraitDescription.Picts","42","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_PICTS","shortName","","Pct","3","CodeOrAbbreviation","DoNotPatchHere","False","False","","False","Likely a compact UI code or logic abbreviation."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_PICTS","adjective","","Pictish","7","FactionNameOrLabel","ReviewRequired","False","False","","False","Faction names are used by game logic; direct replacement has caused load/runtime failures."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_PICTS","city/name","","The Picts","9","FactionNameOrLabel","ReviewRequired","False","False","","False","Faction names are used by game logic; direct replacement has caused load/runtime failures."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_LOMBARDS","name","","The Lombards","12","FactionNameOrLabel","ReviewRequired","False","False","","False","Faction names are used by game logic; direct replacement has caused load/runtime failures."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_LOMBARDS","description","","TEXT.Faction.FactionTraitDescription.Lombards","45","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_LOMBARDS","shortName","","Lmb","3","CodeOrAbbreviation","DoNotPatchHere","False","False","","False","Likely a compact UI code or logic abbreviation."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_LOMBARDS","adjective","","Lombardian","10","FactionNameOrLabel","ReviewRequired","False","False","","False","Faction names are used by game logic; direct replacement has caused load/runtime failures."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_LOMBARDS","city/name","","The Lombards","12","FactionNameOrLabel","ReviewRequired","False","False","","False","Faction names are used by game logic; direct replacement has caused load/runtime failures."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_FRANKS","name","","The Franks","10","FactionNameOrLabel","ReviewRequired","False","False","","False","Faction names are used by game logic; direct replacement has caused load/runtime failures."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_FRANKS","description","","TEXT.Faction.FactionTraitDescription.Franks","43","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_FRANKS","shortName","","Frk","3","CodeOrAbbreviation","DoNotPatchHere","False","False","","False","Likely a compact UI code or logic abbreviation."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_FRANKS","adjective","","Frankish","8","FactionNameOrLabel","ReviewRequired","False","False","","False","Faction names are used by game logic; direct replacement has caused load/runtime failures."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_FRANKS","city/name","","The Franks","10","FactionNameOrLabel","ReviewRequired","False","False","","False","Faction names are used by game logic; direct replacement has caused load/runtime failures."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_SLAVS","name","","The Slavs","9","FactionNameOrLabel","ReviewRequired","False","False","","False","Faction names are used by game logic; direct replacement has caused load/runtime failures."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_SLAVS","description","","TEXT.Faction.FactionTraitDescription.Slavs","42","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_SLAVS","shortName","","Slv","3","CodeOrAbbreviation","DoNotPatchHere","False","False","","False","Likely a compact UI code or logic abbreviation."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_SLAVS","adjective","","Slavic","6","FactionNameOrLabel","ReviewRequired","False","False","","False","Faction names are used by game logic; direct replacement has caused load/runtime failures."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_SLAVS","city/name","","The Slavs","9","FactionNameOrLabel","ReviewRequired","False","False","","False","Faction names are used by game logic; direct replacement has caused load/runtime failures."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_SAXONS","name","","The Saxons","10","FactionNameOrLabel","ReviewRequired","False","False","","False","Faction names are used by game logic; direct replacement has caused load/runtime failures."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_SAXONS","description","","TEXT.Faction.FactionTraitDescription.Saxons","43","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_SAXONS","shortName","","Sxn","3","CodeOrAbbreviation","DoNotPatchHere","False","False","","False","Likely a compact UI code or logic abbreviation."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_SAXONS","adjective","","Saxon","5","FactionNameOrLabel","ReviewRequired","False","False","","False","Faction names are used by game logic; direct replacement has caused load/runtime failures."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_SAXONS","city/name","","The Saxons","10","FactionNameOrLabel","ReviewRequired","False","False","","False","Faction names are used by game logic; direct replacement has caused load/runtime failures."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_AVARS","name","","The Avars","9","FactionNameOrLabel","ReviewRequired","False","False","","False","Faction names are used by game logic; direct replacement has caused load/runtime failures."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_AVARS","description","","TEXT.Faction.FactionTraitDescription.Avars","42","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_AVARS","shortName","","Avr","3","CodeOrAbbreviation","DoNotPatchHere","False","False","","False","Likely a compact UI code or logic abbreviation."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_AVARS","adjective","","Avar","4","FactionNameOrLabel","ReviewRequired","False","False","","False","Faction names are used by game logic; direct replacement has caused load/runtime failures."
"Content\Config\Primary\Factions.xml","Factions.original.xml","faction","FACTION_AVARS","city/name","","The Avars","9","FactionNameOrLabel","ReviewRequired","False","False","","False","Faction names are used by game logic; direct replacement has caused load/runtime failures."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_MINOR","name","","TEXT.Name.FactionTrait.Minor","28","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_MINOR","shortName","","ROME","4","CodeOrAbbreviation","DoNotPatchHere","False","False","","False","Likely a compact UI code or logic abbreviation."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_MINOR","description","","TEXT.Description.Minor","22","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_ROMAN","name","","TEXT.Name.FactionTrait.Roman","28","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_ROMAN","shortName","","ROME","4","CodeOrAbbreviation","DoNotPatchHere","False","False","","False","Likely a compact UI code or logic abbreviation."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_ROMAN","description","","TEXT.Description.Roman","22","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_HORSEMEN","name","","TEXT.Name.FactionTrait.Horsemen","31","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_HORSEMEN","shortName","","HRSM","4","CodeOrAbbreviation","DoNotPatchHere","False","False","","False","Likely a compact UI code or logic abbreviation."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_HORSEMEN","description","","TEXT.Description.Horsemen","25","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_MARITIME","name","","TEXT.Name.FactionTrait.Maritime","31","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_MARITIME","shortName","","MRTM","4","CodeOrAbbreviation","DoNotPatchHere","False","False","","False","Likely a compact UI code or logic abbreviation."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_MARITIME","description","","TEXT.Description.Maritime","25","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_KNOWLEDGE_LARGEPENALTY","name","","TEXT.Name.FactionTrait.Knowledge.LargePenalty","45","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_KNOWLEDGE_LARGEPENALTY","shortName","","KN-2","4","CodeOrAbbreviation","DoNotPatchHere","False","False","","False","Likely a compact UI code or logic abbreviation."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_KNOWLEDGE_LARGEPENALTY","description","","TEXT.Description.Knowledge.LargePenalty","39","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_KNOWLEDGE_PENALTY","name","","TEXT.Name.FactionTrait.Knowledge.Penalty","40","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_KNOWLEDGE_PENALTY","shortName","","KN-1","4","CodeOrAbbreviation","DoNotPatchHere","False","False","","False","Likely a compact UI code or logic abbreviation."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_KNOWLEDGE_PENALTY","description","","TEXT.Description.Knowledge.Penalty","34","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_KNOWLEDGE_BONUS","name","","TEXT.Name.FactionTrait.Knowledge.Bonus","38","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_KNOWLEDGE_BONUS","shortName","","KN+1","4","CodeOrAbbreviation","DoNotPatchHere","False","False","","False","Likely a compact UI code or logic abbreviation."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_KNOWLEDGE_BONUS","description","","TEXT.Description.Knowledge.Bonus","32","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_KNOWLEDGE_LARGEBONUS","name","","TEXT.Name.FactionTrait.Knowledge.LargeBonus","43","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_KNOWLEDGE_LARGEBONUS","shortName","","KN+2","4","CodeOrAbbreviation","DoNotPatchHere","False","False","","False","Likely a compact UI code or logic abbreviation."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_KNOWLEDGE_LARGEBONUS","description","","TEXT.Description.Knowledge.LargeBonus","37","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_ECONOMY_LARGEPENALTY","name","","TEXT.Name.FactionTrait.Economy.LargePenalty","43","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_ECONOMY_LARGEPENALTY","shortName","","EC-2","4","CodeOrAbbreviation","DoNotPatchHere","False","False","","False","Likely a compact UI code or logic abbreviation."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_ECONOMY_LARGEPENALTY","description","","TEXT.Description.Economy.LargePenalty","37","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_ECONOMY_PENALTY","name","","TEXT.Name.FactionTrait.Economy.Penalty","38","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_ECONOMY_PENALTY","shortName","","EC-1","4","CodeOrAbbreviation","DoNotPatchHere","False","False","","False","Likely a compact UI code or logic abbreviation."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_ECONOMY_PENALTY","description","","TEXT.Description.Economy.Penalty","32","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_ECONOMY_BONUS","name","","TEXT.Name.FactionTrait.Economy.Bonus","36","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_ECONOMY_BONUS","shortName","","EC+1","4","CodeOrAbbreviation","DoNotPatchHere","False","False","","False","Likely a compact UI code or logic abbreviation."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_ECONOMY_BONUS","description","","TEXT.Description.Economy.Bonus","30","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_ECONOMY_LARGEBONUS","name","","TEXT.Name.FactionTrait.Economy.LargeBonus","41","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_ECONOMY_LARGEBONUS","shortName","","EC+2","4","CodeOrAbbreviation","DoNotPatchHere","False","False","","False","Likely a compact UI code or logic abbreviation."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_ECONOMY_LARGEBONUS","description","","TEXT.Description.Economy.LargeBonus","35","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_OUTPOSTS_LARGEPENALTY","name","","TEXT.Name.FactionTrait.Outposts.LargePenalty","44","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_OUTPOSTS_LARGEPENALTY","shortName","","OP-2","4","CodeOrAbbreviation","DoNotPatchHere","False","False","","False","Likely a compact UI code or logic abbreviation."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_OUTPOSTS_LARGEPENALTY","description","","TEXT.Description.Outposts.LargePenalty","38","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_OUTPOSTS_PENALTY","name","","TEXT.Name.FactionTrait.Outposts.Penalty","39","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_OUTPOSTS_PENALTY","shortName","","OP-1","4","CodeOrAbbreviation","DoNotPatchHere","False","False","","False","Likely a compact UI code or logic abbreviation."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_OUTPOSTS_PENALTY","description","","TEXT.Description.Outposts.Penalty","33","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_OUTPOSTS_BONUS","name","","TEXT.Name.FactionTrait.Outposts.Bonus","37","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_OUTPOSTS_BONUS","shortName","","OP+1","4","CodeOrAbbreviation","DoNotPatchHere","False","False","","False","Likely a compact UI code or logic abbreviation."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_OUTPOSTS_BONUS","description","","TEXT.Description.Outposts.Bonus","31","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_OUTPOSTS_LARGEBONUS","name","","TEXT.Name.FactionTrait.Outposts.LargeBonus","42","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_OUTPOSTS_LARGEBONUS","shortName","","OP+2","4","CodeOrAbbreviation","DoNotPatchHere","False","False","","False","Likely a compact UI code or logic abbreviation."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_OUTPOSTS_LARGEBONUS","description","","TEXT.Description.Outposts.LargeBonus","36","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_MILITARY_LARGEPENALTY","name","","TEXT.Name.FactionTrait.Military.LargePenalty","44","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_MILITARY_LARGEPENALTY","shortName","","ML-2","4","CodeOrAbbreviation","DoNotPatchHere","False","False","","False","Likely a compact UI code or logic abbreviation."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_MILITARY_LARGEPENALTY","description","","TEXT.Description.Military.LargePenalty","38","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_MILITARY_PENALTY","name","","TEXT.Name.FactionTrait.Military.Penalty","39","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_MILITARY_PENALTY","shortName","","ML-1","4","CodeOrAbbreviation","DoNotPatchHere","False","False","","False","Likely a compact UI code or logic abbreviation."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_MILITARY_PENALTY","description","","TEXT.Description.Military.Penalty","33","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_MILITARY_BONUS","name","","TEXT.Name.FactionTrait.Military.Bonus","37","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_MILITARY_BONUS","shortName","","ML+1","4","CodeOrAbbreviation","DoNotPatchHere","False","False","","False","Likely a compact UI code or logic abbreviation."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_MILITARY_BONUS","description","","TEXT.Description.Military.Bonus","31","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_MILITARY_LARGEBONUS","name","","TEXT.Name.FactionTrait.Military.LargeBonus","42","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Primary\FactionTraits.xml","FactionTraits.original.xml","factionTrait","FACTIONTRAIT_MILITARY_LARGEBONUS","shortName","","ML+2","4","CodeOrAbbreviation","DoNotPatchHere","False","False","","False","Likely a compact UI code or logic abbreviation."
