"SourceFile","Kind","Original","Translation","Status","LocalizationAttempted","AttemptStatus","FailureReason","Safety","Notes","Locators"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Finally, we made it.[NEWLINE]Hey, are we done yet? We've got a lot to unpack and the longer we talk to you the longer it'll be before we're done.","终于到了。[NEWLINE]嘿，我们结束了吗？我们还有很多东西要卸，你和我们谈得越久，我们就越晚弄完。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Impatient; XPath=comments_Intro/comment/text; Index="
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Finally... out of the trees and into civilization. You must understand - the forest is absolutely the most terrible place imaginable.","终于……离开树林，来到文明之地了。你得明白，森林绝对是能想象到的最可怕的地方。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Afraid_of_Animals; XPath=comments_Intro/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Follow sheep around for as long as we have and you'll smell like them too.","像我们这样跟着羊群走了这么久，你也会闻起来像它们。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Herder; XPath=comments_Intro/comment/text; Index="
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Give us something to do, lest we grow fat and lazy.","给我们点事做吧，免得我们又胖又懒。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Gluttonous; XPath=comments_Random/comment/text; Index=2"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Greetings! Is it true that your people keep tents up all year? Ha, ridiculous! Summers are far too sweltering for that business.","问候！听说你们的人一年到头都支着帐篷？哈，太荒唐了！夏天可热得受不了。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Northmen; XPath=comments_Intro/comment/text; Index="
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Greetings. We'd like to join, if we may.","你好。如果可以的话，我们想加入。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Calm; XPath=comments_Intro/comment/text; Index="
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Have you considered using human heads on sticks to ward off attackers? We will provide the heads.","你考虑过把人头插在木桩上吓退进攻者吗？人头我们来提供。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Violent; XPath=comments_Random/comment/text; Index=0"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Have you ever seen the glimmer of the stars above the forest canopy? No? Good, leave it to us. It's dangerous out there.","你见过森林冠层上方闪烁的星光吗？没见过？很好，交给我们吧。外面很危险。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Woodsmen; XPath=comments_Random/comment/text; Index=0"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Hey, so... how often do *you* have nightmares of burning to death?","呃，问一下……你会经常梦见自己被烧死吗？","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Afraid_of_Fire; XPath=comments_Random/comment/text; Index=0"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Hmmm, we just came up with an idea on the way here. Would you like to hear about it?","嗯……来的路上我们刚想到一个点子。你想听听吗？","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Creative; XPath=comments_Intro/comment/text; Index="
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","How much longer before we can actually, you know, do something?","还要多久我们才能真正，嗯，做点什么？","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Impatient; XPath=comments_Random/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","I can't even remember how many bandits attacked us on the way here. Oh, don't worry, we're fine.[NEWLINE]Now that you mention it though, maybe someone could help remove the arrow from my brother Hanseric's knee?","我都记不清来路上有多少强盗袭击过我们了。哦，别担心，我们没事。[NEWLINE]不过既然你提到了，也许有人能帮忙把我兄弟汉瑟里克膝盖上的箭拔出来？","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Tough; XPath=comments_Intro/comment/text; Index="
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","I guess this place is as good as any.","我想这里和别处也差不多。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Apathetic; XPath=comments_Intro/comment/text; Index=0"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","I have a bad feeling about this... About what? I mean... you know, everything!","我有种不好的预感……关于什么？我是说……你知道，所有事！","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Nervous; XPath=comments_Random/comment/text; Index=0"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","I hope it's alright if we settle along with you and your people here.","希望我们能和你以及你的人一起在这里定居。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Gentle; XPath=comments_Intro/comment/text; Index="
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","I keep falling asleep trying to figure out how many sheep we have.","每次想数清我们有多少只羊，我都会睡着。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Herder; XPath=comments_Random/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","I suppose ending up in a place like this is better than being dead. Heh, I guess we'll see.","我想落到这种地方，总比死了强。呵，走着瞧吧。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Miserable; XPath=comments_Intro/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","If there is anything, anything at all you need, do not hesitate to call on us.","如果你需要任何事，任何事都可以，尽管召唤我们。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Loyal; XPath=comments_Random/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","If we don't keep the other Clans in line no one will.","如果我们不让其他氏族守规矩，就没人会这么做了。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Intimidating; XPath=comments_Random/comment/text; Index=0"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","If you've got an assignment, we'd be glad to hear of it... as long as you're certain it won't involve a fiery demise.","如果有差事，我们很愿意听听……只要你确定不会让我们葬身火海。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Afraid_of_Fire; XPath=comments_Random/comment/text; Index=2"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","It's a bit disgusting that other clans are always poring through our garbage... Are they starving or something?","其他氏族总在翻我们的垃圾，真有点恶心……他们是在挨饿还是怎么？","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Wasteful; XPath=comments_Random/comment/text; Index=0"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","It's a low-stress existance not having to work, but we wouldn't mind contributing either.","不用干活确实轻松，但我们也不介意出点力。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Calm; XPath=comments_Random/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","It's not even that contagious, you know...","你知道，这也没那么容易传染……","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Leperous; XPath=comments_Random/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","It's only paranoia if your theories turn out to be wrong. Otherwise, it's wisdom!","只有当你的理论被证明是错的，那才叫多疑。否则，那叫智慧！","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Paranoid; XPath=comments_Random/comment/text; Index=0"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","It's so cold. Again. Just like every year. We can't take much more of this...","又这么冷。每年都一样。我们快撑不住了……","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Miserable; XPath=comments_Random/comment/text; Index=3"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","It's so obvious that (CLAN_ON_TILE)'s tents are bigger than everyone else's? I mean, come on, what did they ever do to deserve that?","(CLAN_ON_TILE) 的帐篷明显比别人的都大吧？我是说，拜托，他们凭什么？","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Envious; XPath=comments_Random/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","I've been thinking about that old tree for weeks.","我已经想那棵老树想了好几个星期。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Obsessive; XPath=comments_Random/comment/text; Index=0"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Job... no job... Let's be honest, does it really matter?","有活……没活……说实话，这真的重要吗？","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Apathetic; XPath=comments_Random/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Joining your tribe will be the best thing that ever happens to us, we just know it!","加入你的部族会是我们遇到过最好的事，我们就是知道！","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Passionate; XPath=comments_Intro/comment/text; Index="
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Just waiting around 'til we can smash some face, I guess.","大概就是等着什么时候能去砸几张脸吧。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Aggressive; XPath=comments_Random/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Let us know if there's anyone you need to work out a deal with.","如果你需要和谁谈成交易，就告诉我们。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Haggler; XPath=comments_Random/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Let's do this!","开始吧！","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Aggressive; XPath=comments_Random/comment/text; Index=2"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Live in the moment - tomorrow is never guaranteed.","活在当下吧，谁也不能保证明天。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Adventurous; XPath=comments_Random/comment/text; Index=0"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Look no further for a sturdy axe.","想找结实的斧头，就不用再找了。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Wood_Collectors; XPath=comments_Intro/comment/text; Index=0"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Mary's pretty feverish, Ghend's got the runs and Jim's got a broken leg, but other than that, we're good to go.","玛丽发着高烧，根德拉肚子，吉姆断了条腿，不过除此之外，我们随时能上。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Frail; XPath=comments_Intro/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Maybe if we had jobs to distract us life wouldn't seem so terrible...","也许有活干来分散注意力，人生就不会显得这么可怕……","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Miserable; XPath=comments_Random/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Meh.","随便吧。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Apathetic; XPath=comments_Random/comment/text; Index=0"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Might... barf...","可能……要吐了……","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Frail; XPath=comments_Random/comment/text; Index="
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","No tasks that will leave us soaked, please.","请别安排会把我们弄湿的差事。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Afraid_of_Water; XPath=comments_Random/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","No, we haven't been riding nonstop for days. In fact we don't even have horses. (new line) ...Why do you ask?","不，我们没有连续骑马好几天。事实上我们连马都没有。（换行）……你为什么这么问？","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Bow_Legged; XPath=comments_Intro/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Not sure if you're aware, but there seems to be a stain on your tunic.","不知道你有没有发现，你的束腰外衣上好像有块污渍。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Attentive; XPath=comments_Random/comment/text; Index=0"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Not sure why people are always feeling the need to cause a fuss.","不太明白为什么人们总觉得非得闹出点动静。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Calm; XPath=comments_Random/comment/text; Index=0"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Nothing is as simultaneously practical and fashionable as fur.","没有什么比毛皮更实用又时髦。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Northmen; XPath=comments_Random/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Oh man, can't believe we actually made it here intact... WAIT! That rock just moved! You saw it, didn't you?","天啊，真不敢相信我们居然完整地到了这里……等等！那块石头刚才动了！你看见了，对吧？","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Nervous; XPath=comments_Intro/comment/text; Index="
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Oh the things we've been through. You have no idea. First, there was this strange merchant who wouldn't stop talking about how he found some mineral spring that could heal any wounds. And then...","哦，我们经历过的事情可多了。你根本想不到。先是有个奇怪的商人，不停说他找到一处能治愈任何伤口的矿泉。然后呢……","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Gregarious; XPath=comments_Intro/comment/text; Index="
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Oh! I was so deep in thought I almost didn't notice this... er... settlement here.","哦！我想得太入神，差点没注意到这座……呃……定居点。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Imaginative; XPath=comments_Intro/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Oh...[NEWLINE]Hello...","哦……[NEWLINE]你好……","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Meek; XPath=comments_Intro/comment/text; Index="
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","On our travels we heard tales of your great leadership. We can already see there's truth to them.","旅途中我们听说过你卓越领导的传闻。现在看来，传闻确有其事。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Charismatic; XPath=comments_Intro/comment/text; Index="
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","On our way over, we noticed a few points of interest in the area. Perhaps we could take a better look for you and report back.","来的路上，我们注意到附近有几处值得留意的地方。也许我们可以替你仔细看看，再回来报告。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Attentive; XPath=comments_Intro/comment/text; Index="
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Only a 27 day journey. Record time for that distance, you know!","只用了 27 天就走到这里。以这段距离来说，这可是纪录时间！","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Competitive; XPath=comments_Intro/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Only one of two things should occupy a mind at any given time. Those things are Production and Reproduction. At the moment, we're not being productive, so...","一个人的脑子任何时候都只该想着两件事之一：生产和繁衍。现在我们没有在生产，所以……","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Fecund; XPath=comments_Random/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Our first home is the forest. Then why are we here? Two is better than one, of course.","森林是我们的第一个家。那我们为什么来这里？当然是两个家比一个好。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Woodsmen; XPath=comments_Intro/comment/text; Index=0"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Our hut's getting a bit crowded with stuff. We should probably sell some of it off. Well, next Spring maybe...","我们的棚屋被东西塞得有点满。也许该卖掉一些。嗯，也许等明年春天吧……","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Hoarder; XPath=comments_Random/comment/text; Index=0"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Our last clan leader was incredibly ingrateful. We hope you'll be different...","我们上一任氏族领袖极其忘恩负义。希望你会不同……","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Sensitive; XPath=comments_Intro/comment/text; Index="
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Our old tribe disbanded, but that's alright. Why look back when you're offered new opportunities?","我们的旧部族解散了，不过没关系。有新机会摆在眼前，何必回头看呢？","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Adaptable; XPath=comments_Intro/comment/text; Index=0"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Our youngest just felled his first tree!","我们家最小的孩子刚砍倒了他的第一棵树！","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Wood_Collectors; XPath=comments_Random/comment/text; Index=0"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","People and animals get bigger because we put other things into our stomachs. How is it exactly that plants get bigger? They don't eat! It simply boggles the mind.","人和动物会变大，是因为我们把别的东西吃进肚子里。可植物到底怎么变大？它们又不吃东西！真令人费解。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Brown_Thumb; XPath=comments_Random/comment/text; Index=0"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Phew, we weren't made to live in this kind of weather.","呼，我们可不是为这种天气而生的。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Wasteful; XPath=comments_Random/comment/text; Index=4"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Phew... You wouldn't believe how long we've been walking now. Had to of been, hell, AT LEAST a few hours.[NEWLINE]So... have you got somewhere we can sit?","呼……你根本不会相信我们已经走了多久。该死，至少也有好几个小时吧。[NEWLINE]所以……有地方能坐吗？","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Lazy; XPath=comments_Intro/comment/text; Index=0"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Please don't ask where we're from or why we're here. It's... a truly depressing story. You wouldn't want to hear it anyway.","请别问我们从哪来，也别问为什么来。这是……一个真正令人沮丧的故事。反正你也不会想听。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Sullen; XPath=comments_Intro/comment/text; Index="
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Please let us in, there are bears out there. Bears!","请让我们进去，外面有熊。熊啊！","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Afraid_of_Animals; XPath=comments_Intro/comment/text; Index=0"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Please... Stop looking at us like that...","拜托……别那样看着我们……","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Leperous; XPath=comments_Random/comment/text; Index=0"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Ready your finest meats and clear a table in your dining hall, for we have arrived, and that, my friend, is cause for celebration!","备好你们最好的肉，在餐厅清出一张桌子，因为我们到了，而这位朋友，正是值得庆祝的理由！","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Gluttonous; XPath=comments_Intro/comment/text; Index=0"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Ready, able, and willing!","准备好了，有能力，也很愿意！","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Eager; XPath=comments_Intro/comment/text; Index="
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Really, an assignment already? We were just getting settled in...","真的，这么快就有差事？我们才刚安顿下来……","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Lazy; XPath=comments_Random/comment/text; Index=4"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Really? That's where you're going to have us stay? This simply will not do. We're going to have to rearrange some things.","真的？你准备让我们住在那里？这绝对不行。我们得重新布置一些东西。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Fastidious; XPath=comments_Intro/comment/text; Index="
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Sacrifice in this life will be rewarded in the next.","今生的牺牲，会在来世得到回报。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Ascetic; XPath=comments_Random/comment/text; Index=0"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Salvation from the elements awaits us here, I know it!","这里一定能让我们逃过风霜，我知道！","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Wasteful; XPath=comments_Intro/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Sigh.[NEWLINE]This is all so... pointless.","唉。[NEWLINE]这一切都太……没意义了。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Miserable; XPath=comments_Random/comment/text; Index=0"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Sitting around is the worst... you just think about all the terrible things that can happen. And probably will happen. Ugh...","干坐着最糟了……你只会去想所有可能发生的可怕事情。而且它们大概真的会发生。唉……","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Nervous; XPath=comments_Random/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Sleeping with nothing but the open sky above you is the way to go.","头顶只有开阔天空就能入睡，那才是正道。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Rustic; XPath=comments_Random/comment/text; Index="
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","So we can stay?[NEWLINE]Come on, what's the catch?","所以我们可以留下？[NEWLINE]别装了，有什么条件？","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Paranoid; XPath=comments_Intro/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","So, do you have something for us to do yet or are we just going to keep sitting around and scaring little kids?","所以，你到底有没有事情让我们做，还是要让我们继续坐在这里吓小孩？","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Intimidating; XPath=comments_Random/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","So, what's your story?","所以，你有什么故事？","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Curious; XPath=comments_Intro/comment/text; Index="
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","So, you really want us to be (TRAINING_IN_PROFESSION)? Seriously? Ugh... this is going to be terrible.","所以，你真想让我们当 (TRAINING_IN_PROFESSION)？认真的？唉……这肯定会糟透。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Miserable; XPath=comments_Random/comment/text; Index=2"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","So... are we there yet?","所以……我们到了没有？","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Impatient; XPath=comments_Random/comment/text; Index=2"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","So... What's there to do around these parts? C'mon, don't tell us you're stuck up like that last tribe.","所以……这附近有什么好玩的？拜托，别告诉我们你们像上个部族一样端着架子。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Wild; XPath=comments_Intro/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Some people get seasick. Well, I'll be the first to tell you: we get landsick. Yeah. That's a thing","有些人会晕船。那我第一个告诉你：我们会晕陆。没错，真有这回事。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Rivermen; XPath=comments_Random/comment/text; Index="
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Some time to rest after that slog would be great.","那段苦路之后，能休息一会儿就太好了。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Lazy; XPath=comments_Intro/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Sure, I suppose we'll be doing that then. We're all just packhorses to the powerful, after all.","好吧，我想我们会去做的。毕竟在强者眼里，我们都只是驮马。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Lazy; XPath=comments_Random/comment/text; Index=5"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Sure, we agree to join your tribe, but we're going to do things our way. Got it?","行，我们同意加入你的部族，但事情要按我们的方式来。明白了吗？","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Obstinate; XPath=comments_Intro/comment/text; Index="
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Suuure, why not?","好——吧，为什么不呢？","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Apathetic; XPath=comments_Random/comment/text; Index=2"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Thank you for taking us in, we promise you will not regret it. As we now owe you a great debt, what would you have us do?","感谢你收留我们，我们保证你不会后悔。既然我们如今欠你一份大恩，你希望我们做什么？","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Loyal; XPath=comments_Intro/comment/text; Index="
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Thanks for inviting us in, but I must warn you that we may need some extra space. We've got some new additions on the way...!","感谢你邀请我们进来，但我得先提醒，我们可能需要额外空间。路上又要添新人了……！","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Fecund; XPath=comments_Intro/comment/text; Index="
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Thanks for taking us in. In return, we'd be happy to build or repair something for you.","谢谢你收留我们。作为回报，我们很乐意替你建点什么，或修点什么。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Handy; XPath=comments_Intro/comment/text; Index=0"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Thanks for welcoming us - I assure you that we'll be of value to this community.","感谢收留我们。我向你保证，我们会对这个共同体有价值。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Confident; XPath=comments_Intro/comment/text; Index="
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","The ability to use tools is what seperates men from the beasts. The ability to use them well is what seperates men from lesser men!","会使用工具，是人与野兽的区别。会把工具用好，则是人与庸人的区别！","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Handy; XPath=comments_Random/comment/text; Index=0"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","The gods smile most upon those who toil.","诸神最眷顾辛勤劳作之人。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Ascetic; XPath=comments_Random/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","The gods spoke to us and commanded that we settle here with you. I hope you understand.","诸神向我们开口，命我们与你们一同定居于此。希望你能理解。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Ascetic; XPath=comments_Intro/comment/text; Index="
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","The gods will it: We shall labor.","诸神如此旨意：我们将劳动。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Ascetic; XPath=comments_Random/comment/text; Index=2"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","The guy in charge of (CLAN_ON_TILE) has this truly monsterous pimple between his eyes. It makes it... quite difficult to even speak with him.","负责 (CLAN_ON_TILE) 的那家伙，两眼中间长着一颗可怕的大脓包。这让人……实在很难和他说话。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Squeamish; XPath=comments_Random/comment/text; Index=1"
