"Key","Text"
"TEXT.Tip.FindingDesertedLocations.3","
		Most [Deserted Locations|DESERTED-LOCATION] are safe, but don't let your guard down as some types can contain hidden danger.

		Don't ignore any [Deserted Location|DESERTED-LOCATION] completely though - with great risk comes the possibility of great reward!
	"
"TEXT.Tip.MovingYourTribe.1","
		Because of your primitive level of technology any time you [Harvest|HARVEST] a [Resource|RESOURCE] it will slowly [Degrade|DEGRADE] and eventually run out completely. Once the [Resources|RESOURCE] in an area (especially sources of [FOOD]) are sufficiently exhausted you'll need to migrate somewhere else.
	"
"TEXT.Tip.MovingYourTribe.2","
		To move you'll need to first [Pack Up|PACKED] your [SETTLEMENT], which takes a [Turn|TURN]. While Packed your Settlement won't be able to [Train|TRAIN] any [Clans|CLAN], so plan your moves carefully.
	"
"TEXT.Tip.MovingYourTribe.3","
		[Structures|STRUCTURE] [Constructed|CONSTRUCT] from [STONE-BLOCKS] do not [Deplete|DEPLETE] [Resources|RESOURCE], making them extremely valuable and essential to establishing a [permanent kingdom|DECLARE-KINGDOM]. Eventually, you'll want all of your [Resources|RESOURCE] to be [Harvested|HARVEST] by Stone [Structures|STRUCTURE], but you're still 50-100 [Turns|TURN] away from being able to do this right now.
	"
"TEXT.Tip.GettingInfoAboutATile.1","
		You can learn more about anything on the map by mousing over its [Tile|TILE].

		If a [Tile|TILE] contains several items clicking again will cycle through them.
	"
"TEXT.Tip.GettingInfoAboutATile.2","
		You can also find at-a-glance info about a [Tile|TILE]'s [Terrain|TERRAIN], available [Supply|SUPPLY], [Move Cost|MOVE-POINT], etc. in the quick reference panel in the bottom-right corner of the screen.
	"
"TEXT.Tip.KeepingYourArmiesSupplied.1","
		[Armies|ARMY] outside of your [Control|CONTROL] no longer automatically have [Supply|SUPPLY]. The EMPHASISed [Tile|TILE] is an example.

		The hover help box in the bottom-right corner of the screen will show you the [Supply|SUPPLY] available on a [Tile|TILE].
	"
"TEXT.Tip.KeepingYourArmiesSupplied.2","
		Soldiers will freely collect the [Supply|SUPPLY] they need when inside your [Control|CONTROL] or on favorable [Terrain|TERRAIN] (such as [FERTILE] [Tiles|TILE] in the summer).

		However, [Forests|FOREST], [HILL:S], [MARSH:S] and other rough [Terrain|TERRAIN] often do not provide this benefit. Certain [Professions|PROFESSION] require different amounts of [Supply|SUPPLY], so be sure to pay attention!
	"
"TEXT.Tip.KeepingYourArmiesSupplied.3","
		An [Army|ARMY] can be without [Supply|SUPPLY] for 1 [Turn|TURN] without consequences, but it will suffer [Damage|DAMAGE] and lose [Morale|MORALE] at the end of every subsequent [Turn|TURN].

		This is normally not an issue during the warm months of th eyear, but during winter make sure to keep a close eye on your Supply.
	"
"TEXT.Tip.KeepingYourArmiesSupplied.4","
		'Orange Crates' means a [Tile|TILE] will not provide the selected [Army|ARMY] with sufficient [Supply|SUPPLY]. 'Red Crates' indicates that the grace period has passed.

		There is no penalty for passing [COLOR:EMPHASIS]through[/COLOR] such [Tiles|TILE], but try to avoid ending your [Turn|TURN] on any of them!
	"
"TEXT.Tip.EncampingToAvoidSupplyDamage.1","
		Your ??? is on a [Tile|TILE] that doesn't meet its [Supply|SUPPLY] needs.

		It can remain here for one [Turn|TURN] without consequences, but any more and it will suffer [Damage|DAMAGE] and lose [Morale|MORALE].
	"
"TEXT.Tip.EncampingToAvoidSupplyDamage.2","
		One way to protect an [Army|ARMY] is by [Encamping|ENCAMP] it. Doing so consumes a full [Turn|TURN] and greatly reduces its [Defense Power|DEFENSE], but it's a vital tool when exploring or campaigning during the winter!
	"
"TEXT.Tip.MeetingBandits.1","
		You've found a group of Bandits!

		You can always recognize Bandits by their black flag.
	"
"TEXT.Tip.MeetingBandits.2","
		Bandits aren't very smart, but they're reckless brutes who love killing and plundering. Make sure you protect your defenseless [Structures|STRUCTURE] and [Civilians|CIVILIAN] from them!
	"
"TEXT.Tip.MeetingNeutralTribes.1","
		You've found a [Structure|STRUCTURE] owned by a [Neutral Tribe|NEUTRAL]!

		Neutral [Structures|STRUCTURES] like this are scattered around the map, and can be recognized by their white flag.
	"
"TEXT.Tip.MeetingNeutralTribes.2","
		You can capture [Neutral|NEUTRAL] [Structures|STRUCTURES] without a fight or any negative consequences, so don't be afraid to fuel your early growth at their expense (unless you simply feel bad for them!).

		After you capture a [Structure|STRUCTURE] you are given the choice of keeping it or [Pillaging|PILLAGE] it.
	"
"TEXT.Tip.MeetingNeutralTribes.3","
		[Pillaging|PILLAGE] a [Structure|STRUCTURE] provides an immediate lump sum of [Resources|RESOURCE].

		Holding onto a [Structure|STRUCTURE] allows you to enjoy all the benefits of owning it after a few [Turns|TURN] of it being [Offline|OFFLINE] due to Occupation.

		It's usually better to own a [Structure|STRUCTURE], but [Pillaging|PILLAGE] it can be a good option if you're too far from home or in desperate need of Resources.
	"
"TEXT.Tip.TheChangingOfTheSeasons.1","
		Winter is coming.

		[Foragers|FORAGE] and [Farms|FARM] stop producing [FOOD] once their [Tile|TILE] becomes [Cold|COLD]. Your [Clans|CLAN] will starve if you run out of Food during the frigid months to come.

		Winter also eliminates the free [Supply|SUPPLY] [Armies|ARMY] rely on when moving through [Terrain|TERRAIN] you don't [Control|CONTROL] (such as on [FERTILE] [Tiles|TILE]).
	"
"TEXT.Tip.TheChangingOfTheSeasons.2","
		Trudging through deep snow is not easy, and [Armies|ARMY] which try will quickly bog down.

		On the bright side, the [Rivers|RIVER] and [MARSH:S] that normally act as significant barriers become easy to cross once frozen, so don't be afraid to take advantage of new opportunities.

		That said, winters can be harsh - don't be caught unprepared!
	"
"TEXT.Tip.RunningOutOfFood.1","
		Your supply of [FOOD] is dwindling!

		Each of your [Clans'|CLAN] [Families|FAMILY] [Consumes|CONSUME] 1 [FOOD] per [Turn|TURN].
	"
"TEXT.Tip.RunningOutOfFood.2","
		If you can't afford this you will stop accumulating [FAME] and [KNOWLEDGE], and eventually [Clans|CLAN] will suffer [Damage|DAMAGE] and be generally less effective.
	"
"TEXT.Tip.IdentifyingResourceDeposits.1","
		Congratulations, you have identified an [Unidentified Deposit|UNIDENTIFIED] as ???!

		You can now have a [Clan|CLAN] [Trained|TRAIN] in the appropriate [Profession|PROFESSION] start [Harvesting|HARVEST] it by [Foraging|FORAGE] or [Constructing|CONSTRUCT] a [Structure|STRUCTURE] on it.
	"
"TEXT.Tip.IdentifyingResourceDeposits.2","
		[Foraging|FORAGE] can be performed on any [Tile|TILE], anywhere, but this doesn't provide very many [Resources|RESOURCE].

		On the other hand, [Constructing|CONSTRUCT] a [Structure|STRUCTURE] is a much better long-term investment, but requires more advanced [Professions|PROFESSION], spending [Resources|RESOURCE], and the [Deposit|DEPOSIT] in question must be within your [Control|CONTROL] (which often requires moving your [SETTLEMENT]).
	"
"TEXT.Tip.DegradationOfStructures.1","
		[Structures|STRUCTURE] [Constructed|CONSTRUCT] from [TIMBER] slowly [Degrade|DEGRADE] over time as they use up the [Resources|RESOURCE] on their [Tile|TILE].

		Above each [Structure|STRUCTURE] is a bar showing how long it will be until this occurs. The EMPHASISed ??? will suffer this fate in ??? [Turns|TURN].
	"
"TEXT.Tip.DegradationOfStructures.2","
		A big part of AtG is continually finding and [Harvesting|HARVEST] new [Deposits|DEPOSIT] - this isn't a game where you can just sit back, relax and expect a happy ending. Always be on the lookout for new opportunities!
	"
"TEXT.Tip.MeetingTheRomans.1","
		You've found [the Romans|ROME]! Well, some of them, anyways. There are actually two distinct and independently-run [Roman Empires|ROME]. Both are quite strong in the early going, and picking a fight with them is very dangerous.
	"
"TEXT.Tip.MeetingTheRomans.2","
		Your ultimate goal is to grow strong enough to take on one of the [Roman Empires|ROME] directly and capture their Capital [CITY].

		In time you'll grow much stronger and the [Romans|ROME] much weaker, but for now it's definitely best to stay on their good side.
	"
"TEXT.Tip.MeetingOtherPlayers.1","
		You've found ???, another major Barbarian Tribe!

		They are one of the several opponents you're competing with over land, resources and glory.

		You can (and will) battle against other kingdoms, but diplomatic cooperation can also be fruitful - especially when times are tough.
	"
"TEXT.Tip.MeetingOtherPlayers.2","
		Because AtG is still in development, full diplomacy has not yet been implemented. You can't make agreements with other kingdoms, and they won't yet declare war on you, though other Leaders will say hello from time to time.

		That said, this doesn't mean YOU can't declare war though! Feel free to do so in the Diplomacy Screen ([HOTKEY:Ctrl-D]) if you're itching for a fight.
	"
"TEXT.Tip.CombatInAtG.1","
		An enemy [Army|ARMY] is within attack range!

		When on offense, your goal is to reduce the defender's [Morale|MORALE] to 0. This causes them to [Retreat|RETREAT] to an adjacent [Tile|TILE], and inflicts a significant amount of [Damage|DAMAGE] on them.
	"
"TEXT.Tip.CombatInAtG.2","
		Battles between two [Armies|ARMY] with equal [Power|POWER] are usually won by the defender, so always try to outnumber your enemy.

		Attacking [Armies|ARMY] take much more [Damage|DAMAGE] than defenders, which unlike [Morale|MORALE] does not automatically regenerate. Before striking, make sure you're strong enough to punch through and drive the enemy back!
	"
"TEXT.Tip.CombatInAtG.3","
		Also be mindful of positioning.

		Being on a [Forest|FOREST] or [HILL] helps the defender, while being on a [River|RIVER] or [MARSH] hurts them.

		The only exception is [Tiles|TILE] containing [CITY:S] or [SETTLEMENT:S], which always provide a large [Defense|DEFENSE] bonus.
	"
"TEXT.Tip.IntrudingInAnotherPlayersControl.1","
		Your ??? has entered a [Tile|TILE] [Controlled|CONTROL] by another Leader. This is not a friendly gesture, and he will not forget it.
	"
"TEXT.Tip.UITips.1","
		Any text which has a red drop shadow may be moused over to reveal additional information.

		Any user interface element that is gold-colored is clickable. Sometimes mousing over something in the UI will cause buttons to apepar.

		Some of the more advanced tooltips in the game (such as those for [Professions|PROFESSSION] can be customized. Clicking on the thin gold bars allows you to expand hidden sections, and the buttons in the upper-right corner of a section allow you to minimize or hide it.
	"
"TEXT.Tip.UITips.2","
		Clan, tile, and game notes.

		Press [HOTKEY:Ctrl] to see the date and turn number.
	"
"TEXT.Tip.OccupyingCities.1","
		When you capture a [CITY] or [SETTLEMENT] it becomes 'Occupied', which basically means it's of no economic value to you. However, controlling such locations will at least prevent them from training new [Armies|ARMY] to fight you!
	"
"TEXT.Tip.OccupyingCities.2","
		Be wary though, as an Occupied [CITY] or [SETTLEMENT] will revert to its original owner at the end of your [Turn|TURN] if left unguarded.

		Holding significant chunks of enemy territory for more than a few [Turns|TURN] is a major investment, and usually not worth the cost!
	"
"TEXT.Tip.SettlingDown.1","
		It's probably about time to start thinking about settling down and [Declaring a Kingdom|DECLARE-KINGDOM].
	"
"TEXT.Tip.XXXXXXXXXX.1","
		.
	"
"TEXT.Tip.XXXXXXXXXX.2","
		.
	"
"TEXT.Tip.XXXXXXXXXX.3","
		.
	"
"TEXT.Name.RelationshipLevel.MinusTen","-10"
"TEXT.Name.RelationshipLevel.MinusNine","-9"
"TEXT.Name.RelationshipLevel.MinusEight","-8"
"TEXT.Name.RelationshipLevel.MinusSeven","-7"
"TEXT.Name.RelationshipLevel.MinusSix","-6"
"TEXT.Name.RelationshipLevel.MinusFive","-5"
"TEXT.Name.RelationshipLevel.MinusFour","-4"
"TEXT.Name.RelationshipLevel.MinusThree","-3"
"TEXT.Name.RelationshipLevel.MinusTwo","-2"
"TEXT.Name.RelationshipLevel.MinusOne","-1"
"TEXT.Name.RelationshipLevel.Zero","+0"
"TEXT.Name.RelationshipLevel.PlusOne","+1"
"TEXT.Name.RelationshipLevel.PlusTwo","+2"
"TEXT.Name.RelationshipLevel.PlusThree","+3"
"TEXT.Name.RelationshipLevel.PlusFour","+4"
"TEXT.Name.RelationshipLevel.PlusFive","+5"
"TEXT.Name.RelationshipLevel.PlusSix","+6"
"TEXT.Name.RelationshipLevel.PlusSeven","+7"
"TEXT.Name.RelationshipLevel.PlusEight","+8"
"TEXT.Name.RelationshipLevel.PlusNine","+9"
"TEXT.Name.RelationshipLevel.PlusTen","+10"
"TEXT.Name.DiploApproach.Ignore","Indifferent"
"TEXT.Name.DiploApproach.Bully.Active","Cocky"
"TEXT.Name.DiploApproach.Bully.Inactive","Smug"
"TEXT.Name.DiploApproach.Adversary","Irritated"
"TEXT.Name.DiploApproach.Enemy","Disgusted"
"TEXT.Name.DiploApproach.Appease","Amenable"
"TEXT.Name.DiploApproach.Partner","Eager"
"TEXT.Name.DiploApproach.Support","Sincere"
"TEXT.Name.DiploApproach.Friend","Warm"
"TEXT.Name.DiploApproach.Ally","Cheerful"
"TEXT.Name.DiploApproach.Deceive","ERROR"
"TEXT.Name.DiploApproach.War.Planning","ERROR"
"TEXT.Name.DiploApproach.War.Active","War"
"TEXT.Name.DiploApproach.Roman.Furious","Furious"
"TEXT.Name.DiploApproach.Roman.Angry","Angry"
"TEXT.Name.DiploApproach.Roman.Upset","Upset"
"TEXT.Name.LeaderTrait.Agreeable","Agreeable"
"TEXT.Name.LeaderTrait.Ambitious","Ambitious"
"TEXT.Name.LeaderTrait.Ascetic","Ascetic"
"TEXT.Name.LeaderTrait.Belligerent","Belligerent"
"TEXT.Name.LeaderTrait.Benevolent","Benevolent"
"TEXT.Name.LeaderTrait.Calm","Calm"
"TEXT.Name.LeaderTrait.Cautious","Cautious"
"TEXT.Name.LeaderTrait.Competitive","Competitive"
"TEXT.Name.LeaderTrait.Confident","Confident"
"TEXT.Name.LeaderTrait.Cruel","Cruel"
"TEXT.Name.LeaderTrait.Cynical","Cynical"
"TEXT.Name.LeaderTrait.Daring","Daring"
"TEXT.Name.LeaderTrait.Decadent","Decadent"
"TEXT.Name.LeaderTrait.Deceitful","Deceitful"
"TEXT.Name.LeaderTrait.Erratic","Erratic"
"TEXT.Name.LeaderTrait.Faithless","Faithless"
"TEXT.Name.LeaderTrait.Greedy","Greedy"
"TEXT.Name.LeaderTrait.Haughty","Haughty"
"TEXT.Name.LeaderTrait.Helpful","Helpful"
"TEXT.Name.LeaderTrait.Jealous","Jealous"
"TEXT.Name.LeaderTrait.Logical","Logical"
"TEXT.Name.LeaderTrait.Meek","Meek"
"TEXT.Name.LeaderTrait.Nervous","Nervous"
"TEXT.Name.LeaderTrait.Pious","Pious"
"TEXT.Name.LeaderTrait.Pragmatic","Pragmatic"
"TEXT.Name.LeaderTrait.Protective","Protective"
"TEXT.Name.LeaderTrait.Reserved","Reserved"
"TEXT.Name.LeaderTrait.Sensitive","Sensitive"
"TEXT.Name.LeaderTrait.Sociable","Sociable"
"TEXT.Name.LeaderTrait.Stoic","Stoic"
"TEXT.Name.LeaderTrait.Stubborn","Stubborn"
"TEXT.Name.LeaderTrait.Suspicious","Suspicious"
"TEXT.Name.LeaderTrait.Vindictive","Vindictive"
"TEXT.Name.FirstMeeting.Demand","Demand Tribute"
"TEXT.Name.FirstMeeting.Demand.Accept","Very Well."
"TEXT.Name.FirstMeeting.Demand.Accept.Treasure","Very Well. (Give Treasure)"
"TEXT.Name.FirstMeeting.Demand.Accept.Food","Very Well. (Give Food)"
"TEXT.Name.FirstMeeting.Demand.Refuse.Weak","I refuse."
"TEXT.Name.FirstMeeting.Demand.Refuse.Strong","Don't make me laugh!"
"TEXT.Name.FirstMeeting.FriendlyGreeting","Friendly Greeting"
"TEXT.Name.FirstMeeting.FriendlyGreeting.ReturnGreeting","It's nice to meet you as well."
"TEXT.Name.FirstMeeting.FriendlyGreeting.GiveGift.Treasure","I have a gift for you. (Treasure)"
"TEXT.Name.FirstMeeting.FriendlyGreeting.GiveGift.Food","I have a gift for you. (Food)"
"TEXT.Name.FirstMeeting.OfferGift","Offer Gift"
"TEXT.Name.FirstMeeting.OfferGift.Accept","Thank you. (Give no gift in return)"
"TEXT.Name.FirstMeeting.OfferGift.Reciprocate.Treasure","I have a gift for you as well. (Treasure)"
"TEXT.Name.FirstMeeting.OfferGift.Reciprocate.Food","I have a gift for you as well. (Food)"
"TEXT.Name.FirstMeeting.OfferGift.Refuse","I don't want your garbage."
"TEXT.Name.Interaction.DeclareWar","Declare War"
"TEXT.Name.Interaction.Denounce","Denounce"
"TEXT.Name.Interaction.Praise","Praise"
"TEXT.Name.Interaction.OfferGift.Food","Gift - Food"
"TEXT.Name.Interaction.OfferGift.Treasure","Gift - Treasure"
"TEXT.Name.Interaction.OfferGift.Treasure.Accept","Thank you."
"TEXT.Name.Interaction.OfferGift.Treasure.Refuse.Weak","I'm sorry, but I can't accept."
"TEXT.Name.Interaction.OfferGift.Treasure.Refuse.Strong","I don't want your garbage."
"TEXT.Name.Interaction.Demand.DeclareWar","Demand - Declare War"
"TEXT.Name.Interaction.Demand.Denounce","Demand - Denounce"
"TEXT.Name.Interaction.Demand.Praise","Demand - Praise"
"TEXT.Name.Interaction.Demand.TributeFood","Demand - Tribute - Food"
"TEXT.Name.Interaction.Demand.TributeTreasure","Demand - Tribute - Treasure"
"TEXT.Name.Interaction.Demand.TributeTreasure.Accept","Very well, I'll do it."
"TEXT.Name.Interaction.Demand.TributeTreasure.Refuse.Weak","I'm sorry, but I can't accept."
"TEXT.Name.Interaction.Demand.TributeTreasure.Refuse.Strong","Don't make me laugh!"
"TEXT.Name.Interaction.Demand.SwitchReligion","Demand - Switch Religion"
"TEXT.Name.Interaction.Demand.SwitchReligion.Accept","Very well, I'll do it."
"TEXT.Name.Interaction.Demand.SwitchReligion.Refuse.Weak","I'm sorry, but I can't accept."
"TEXT.Name.Interaction.Demand.SwitchReligion.Refuse.Strong","Don't make me laugh!"
"TEXT.Name.Interaction.Request.DeclareWar","Request - Declare War"
"TEXT.Name.Interaction.Request.Denounce","Request - Denounce"
"TEXT.Name.Interaction.Request.Praise","Request - Praise"
"TEXT.Name.Interaction.Request.Gift.Food","Request - Gift - Food"
"TEXT.Name.Interaction.Request.Gift.Treasure","Request - Gift - Treasure"
"TEXT.Name.Interaction.Request.SwitchReligion","Request - Switch Religion"
"TEXT.Name.Interaction.Request.Alliance","Request - Alliance"
"TEXT.Name.Interaction.BorderIntrusionWarning","Border Violation"
"TEXT.Name.Interaction.TooCloseWarning","Too Close Warning"
"TEXT.Name.Interaction.TooCloseWarning.Accept","Very well, I'll stay away."
"TEXT.Name.Interaction.TooCloseWarning.RefuseWeak","I'm sorry, but I disagree."
"TEXT.Name.Interaction.TooCloseWarning.RefuseStrong","Don't make me laugh!"
"TEXT.Name.Interaction.StayAwayPromiseBroken","Stay Away Promise Broken"
"TEXT.Name.Request.DestroyBanditCamp","Request - Destroy Bandit Camp"
"TEXT.Name.Request.DestroyBanditCamp.OK","I'll think about it."
"TEXT.Name.Request.DestroyBanditCamp.Refuse.Immediate.Weak","I'm sorry, but I can't."
"TEXT.Name.Request.DestroyBanditCamp.Refuse.Immediate.Strong","I am not your slave."
"TEXT.Name.Request.DestroyBanditCamp.Accept","It's done."
"TEXT.Name.Request.DestroyBanditCamp.Refuse.Delayed.Weak","I'm sorry, I couldn't manage."
"TEXT.Name.Request.DestroyBanditCamp.Refuse.Delayed.Strong","Get the hell out of here."
"TEXT.Name.Request.TributeTreasure","Request - Tribute - Treasure"
"TEXT.Name.Request.TributeTreasure.OK","I'll think about it."
"TEXT.Name.Request.TributeTreasure.Refuse.Immediate.Weak","I'm sorry, I just can't afford it."
"TEXT.Name.Request.TributeTreasure.Refuse.Immediate.Strong","I am not your slave."
"TEXT.Name.Request.TributeTreasure.Accept","Very well, I accept."
"TEXT.Name.Request.TributeTreasure.Refuse.Delayed.Weak","I'm sorry, I just can't afford it."
"TEXT.Name.Request.TributeTreasure.Refuse.Delayed.Strong","Get the hell out of here."
"TEXT.Name.Request.TributeFood","Request - Tribute - Food"
"TEXT.Name.Request.TributeFood.OK","I'll think about it."
"TEXT.Name.Request.TributeFood.Refuse.Immediate.Weak","I'm sorry, I just can't spare it."
"TEXT.Name.Request.TributeFood.Refuse.Immediate.Strong","I am not your slave."
"TEXT.Name.Request.TributeFood.Accept","Very well, I accept."
"TEXT.Name.Request.TributeFood.Refuse.Delayed.Weak","I'm sorry, I just can't spare it."
"TEXT.Name.Request.TributeFood.Refuse.Delayed.Strong","Get the hell out of here."
"TEXT.Description.RelationshipLevel.MinusTen","-10"
"TEXT.Description.RelationshipLevel.MinusNine","-9"
"TEXT.Description.RelationshipLevel.MinusEight","-8"
"TEXT.Description.RelationshipLevel.MinusSeven","-7"
"TEXT.Description.RelationshipLevel.MinusSix","-6"
"TEXT.Description.RelationshipLevel.MinusFive","-5"
"TEXT.Description.RelationshipLevel.MinusFour","Furious"
"TEXT.Description.RelationshipLevel.MinusThree","Angry"
"TEXT.Description.RelationshipLevel.MinusTwo","Upset"
"TEXT.Description.RelationshipLevel.MinusOne","Annoyed"
"TEXT.Description.RelationshipLevel.Zero","Neutral"
"TEXT.Description.RelationshipLevel.PlusOne","Polite"
"TEXT.Description.RelationshipLevel.PlusTwo","Warm"
"TEXT.Description.RelationshipLevel.PlusThree","Friendly"
"TEXT.Description.RelationshipLevel.PlusFour","Devoted"
"TEXT.Description.RelationshipLevel.PlusFive","+5"
"TEXT.Description.RelationshipLevel.PlusSix","+6"
"TEXT.Description.RelationshipLevel.PlusSeven","+7"
"TEXT.Description.RelationshipLevel.PlusEight","+8"
"TEXT.Description.RelationshipLevel.PlusNine","+9"
"TEXT.Description.RelationshipLevel.PlusTen","+10"
"TEXT.Description.DiploApproach.Ignore","TODO"
"TEXT.Description.DiploApproach.Bully.Active","TODO"
"TEXT.Description.DiploApproach.Bully.Inactive","TODO"
"TEXT.Description.DiploApproach.Adversary","TODO"
"TEXT.Description.DiploApproach.Enemy","TODO"
"TEXT.Description.DiploApproach.Appease","TODO"
"TEXT.Description.DiploApproach.Partner","TODO"
"TEXT.Description.DiploApproach.Support","TODO"
"TEXT.Description.DiploApproach.Friend","TODO"
"TEXT.Description.DiploApproach.Ally","TODO"
"TEXT.Description.DiploApproach.Deceive","TODO"
"TEXT.Description.DiploApproach.War.Planning","TODO"
"TEXT.Description.DiploApproach.War.Active","declared war on"
"TEXT.Description.DiploApproach.Roman.Furious","TODO"
"TEXT.Description.DiploApproach.Roman.Angry","TODO"
"TEXT.Description.DiploApproach.Roman.Upset","TODO"
"TEXT.Description.LeaderTrait.Agreeable","
			Agreeable Leaders are likely to see the good sides of people and opportunities, rather than the risks or dangers."
"TEXT.Description.LeaderTrait.Ambitious","
			Ambitious Leaders aim for the stars, and are inclined to take chances in order to achieve great success."
"TEXT.Description.LeaderTrait.Ascetic","
			Ascetic Leaders care nothing for the material goods of this world, and have no need of gifts."
"TEXT.Description.LeaderTrait.Belligerent","
			Belligerent Leaders are more likely to make [Demands|DEMAND], and less likely to give gifts and generally be nice to deal with."
"TEXT.Description.LeaderTrait.Benevolent","
			Benevolent Leaders generally go easy on defeated foes, and are more likely to shrug off betrayal."
"TEXT.Description.LeaderTrait.Calm","
			Calm Leaders can be firm, but generally oppose violence and argument."
"TEXT.Description.LeaderTrait.Cautious","
			Cautious Leaders don't make rash decisions, and generally try not to rock the boat when it comes to diplomacy."
"TEXT.Description.LeaderTrait.Competitive","
			Competitive Leaders want to be the best, and will see another strong Leader as a natural rival.
		"
"TEXT.Description.LeaderTrait.Confident","
			Confident Leaders are generally optimistic and go into everything with a sense that things will work out, be it a war or an offer of friendship."
"TEXT.Description.LeaderTrait.Cruel","
			Cruel Leaders relish opportunities to be vicious and abrasive."
"TEXT.Description.LeaderTrait.Cynical","
			Cynical Leaders don't believe in much in this world, and aren't inclined to offer anyone the benefit of the doubt.
		"
"TEXT.Description.LeaderTrait.Daring","
			Daring Leaders are likely to explore, take a risk, and start a fight, though they don't generally care much about what the end goal is."
"TEXT.Description.LeaderTrait.Decadent","
			Decadent Leaders are greedy, especially for gifts and tribute."
"TEXT.Description.LeaderTrait.Deceitful","
			Deceitful Leaders can't be trusted. They'll sometimes honor alliances - and sometimes not."
"TEXT.Description.LeaderTrait.Erratic","
			Erratic Leaders are generally unpredictable. They might give you valuable gifts, or they might try to kill you. Watch out!"
"TEXT.Description.LeaderTrait.Faithless","
			Faithless Leaders place almost zero importance on [Religion|RELIGION], and don't care about what anyone else believes."
"TEXT.Description.LeaderTrait.Greedy","
			Greedy Leaders lust after material wealth, making them easily bribable.
		"
"TEXT.Description.LeaderTrait.Haughty","
			Haughty Leaders believe they're the best, and everyone else is inferior."
"TEXT.Description.LeaderTrait.Helpful","
			Helpful Leaders seek out opportunities to do good in a cruel, mean world."
"TEXT.Description.LeaderTrait.Honest","
			Honest Leaders are reliable and can be trusted to follow through on their word."
"TEXT.Description.LeaderTrait.Jealous","
			Jealous Leaders become upset when you act friendly with their enemies.
		"
"TEXT.Description.LeaderTrait.Logical","
			Logical Leaders are consistent and predictable in their behavior, nearly always playing the odds."
"TEXT.Description.LeaderTrait.Meek","
			Meek Leaders are inclined to think things won't work out, and back down instead."
"TEXT.Description.LeaderTrait.Nervous","
			Nervous Leaders rarely make bold moves, and are usually easily bullied."
"TEXT.Description.LeaderTrait.Pious","
			Pious Leaders care a great deal about [Religion|RELIGION], both internally and what other Leaders believe."
"TEXT.Description.LeaderTrait.Pragmatic","
			Pragmatic Leaders take a matter-of-fact approach to life, pursuing opportunities and avoiding dangers based on the situation."
"TEXT.Description.LeaderTrait.Protective","
			Protective Leaders are concerned about losing what they have, and have a rather guarded approach to the world.
		"
"TEXT.Description.LeaderTrait.Reserved","
			Reserved Leaders don't like to talk, and will seldom contact you."
"TEXT.Description.LeaderTrait.Sensitive","
			Sensitive Leaders take everything very seriously and personally, good and bad."
"TEXT.Description.LeaderTrait.Sociable","
			Sociable Leaders like to talk, and will contact you frequently."
"TEXT.Description.LeaderTrait.Stoic","
			Stoic Leaders take life as it comes, and don't get too impressed or upset by much of anything."
"TEXT.Description.LeaderTrait.Stubborn","
			Stubborn Leaders stick with a decision no matter what, regardless of consequences."
"TEXT.Description.LeaderTrait.Suspicious","
			Suspicious Leaders are unlikely to agree to much, and have a hard time fully trusting anyone or anything."
"TEXT.Description.LeaderTrait.Vindictive","
			Vindictive Leaders never forgive, and never forget. So much as annoying them and you've made an enemy for life."
"TEXT.Description.FirstMeeting.Demand","First Meeting - Demand"
"TEXT.Description.FirstMeeting.Demand.Accept","First Meeting - Demand - Accept"
"TEXT.Description.FirstMeeting.Demand.Refuse.Weak","First Meeting - Demand - Refuse - Weak"
"TEXT.Description.FirstMeeting.Demand.Refuse.Strong","First Meeting - Demand - Refuse - Strong"
"TEXT.Description.FirstMeeting.FriendlyGreeting","First Meeting - Greeting"
"TEXT.Description.FirstMeeting.FriendlyGreeting.ReturnGreeting","First Meeting - Greeting - Return"
"TEXT.Description.FirstMeeting.FriendlyGreeting.GiveGift.Treasure","First Meeting - Greeting - Gift - Treasure"
"TEXT.Description.FirstMeeting.FriendlyGreeting.GiveGift.Food","First Meeting - Greeting - Gift - Food"
"TEXT.Description.FirstMeeting.OfferGift","First Meeting - Gift"
"TEXT.Description.FirstMeeting.OfferGift.Accept","First Meeting - Gift - Accept but don't Reciprocate"
"TEXT.Description.FirstMeeting.OfferGift.Reciprocate.Treasure","First Meeting - Gift - Reciprocate - Treasure"
"TEXT.Description.FirstMeeting.OfferGift.Reciprocate.Food","First Meeting - Gift - Reciprocate - Food"
"TEXT.Description.FirstMeeting.OfferGift.Refuse","First Meeting - Gift - Refuse"
"TEXT.Description.Interaction.DeclareWar","has declared war on"
"TEXT.Description.Interaction.Denounce","has denounced"
"TEXT.Description.Interaction.Praise","has praised"
"TEXT.Description.Interaction.OfferGift.Food","has given a gift of [FOOD] to"
"TEXT.Description.Interaction.OfferGift.Treasure","has given a gift of [TREASURE] to"
"TEXT.Description.Interaction.OfferGift.Treasure.Accept","has accepted a gift from"
"TEXT.Description.Interaction.OfferGift.Treasure.Refuse.Weak","has refused a gift from"
"TEXT.Description.Interaction.OfferGift.Treasure.Refuse.Strong","has strongly refused a gift from"
"TEXT.Description.Interaction.Demand.DeclareWar","has demanded a declaration of war from"
"TEXT.Description.Interaction.Demand.Denounce","has demanded a denouncing another leader from"
